Distance,AvgWeight
18.8822,33.82
18.9336,31.48
19.3966,29.20
19.4652,26.89
19.1737,24.60
19.1737,22.50
18.7621,20.88
19.2423,19.19
19.4652,17.09
19.5338,14.63
19.5681,11.55
19.2251,8.53
19.6539,6.02
19.1908,3.81
19.7740,2.08
20.1855,0.93
20.2370,0.21
20.6658,0.00
20.3056,0.00
20.3056,0.00
20.3056,0.00
20.3056,0.00
20.2199,0.00
20.3056,0.00
20.3056,0.00
20.3056,0.00
20.2199,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.9454,0.00
19.8597,0.00
19.9969,0.00
20.0140,0.00
19.5853,0.00
19.5681,0.00
19.5853,0.00
19.5853,0.00
19.5853,0.00
19.5853,0.00
19.6024,0.00
19.5853,0.00
19.4824,0.00
19.5853,0.00
19.9969,0.00
19.9969,0.00
19.5853,0.00
19.5853,0.00
19.5853,0.00
19.5853,0.00
19.6024,0.00
19.6024,0.00
19.4824,0.03
19.4995,0.03
19.5853,0.04
19.5853,0.07
19.5853,0.05
19.5853,0.05
19.4824,0.08
19.5853,0.05
19.5853,0.06
19.5853,0.08
19.5853,0.07
19.6024,0.07
19.4824,0.08
19.5853,0.08
19.5853,0.08
19.5853,0.08
19.6024,0.09
19.5853,0.09
19.5853,0.08
19.6024,0.09
19.4824,0.09
19.5853,0.09
19.5853,0.10
19.5853,0.09
19.5853,0.10
19.4824,0.09
19.5853,0.09
19.5853,0.11
19.5853,0.09
19.5853,0.09
19.5853,0.11
19.4824,0.10
19.5853,0.10
19.5853,0.11
19.5853,0.11
19.5853,0.10
19.5853,0.11
19.4824,0.11
19.5853,0.10
19.5853,0.10
19.5853,0.11
19.6024,0.11
19.5853,0.11
19.5853,0.11
19.5853,0.11
19.6024,0.11
19.4824,0.11
19.5853,0.11
19.5853,0.11
19.5853,0.11
19.5853,0.11
19.5853,0.11
19.6024,0.11
19.5853,0.11
19.6024,0.11
19.5853,0.12
19.6024,0.11
19.5853,0.11
19.5853,0.11
19.5853,0.11
19.9969,0.11
20.0140,0.12
19.5853,0.12
20.0140,0.12
19.5853,0.12
19.8940,0.12
20.0140,0.12
19.9969,0.12
20.0140,0.12
20.0140,0.12
20.0140,0.12
19.6024,0.13
19.8940,0.13
19.9969,0.13
19.5853,0.13
19.5853,0.13
19.9969,0.13
19.9969,0.13
19.6024,0.13
19.6024,0.13
19.9969,0.14
20.0140,0.14
19.4824,0.14
19.9969,0.14
20.0140,0.14
20.0140,0.14
19.5853,0.14
20.0140,0.14
20.0140,0.14
20.0140,0.14
19.9969,0.14
19.6367,0.14
19.6367,0.14
20.0655,0.15
19.9969,0.15
19.9969,0.15
20.0140,0.15
19.9969,0.15
20.0140,0.15
20.0140,0.15
20.0140,0.15
19.8940,0.15
20.0140,0.15
20.0140,0.15
20.0140,0.15
20.0140,0.15
20.0140,0.15
19.9111,0.16
19.8940,0.15
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
19.9969,0.16
20.0140,0.16
20.0140,0.16
19.9111,0.16
19.9969,0.16
20.0140,0.16
20.0140,0.16
20.0655,0.16
20.0140,0.16
19.9969,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
19.9969,0.16
20.0140,0.16
20.0140,0.16
19.8940,0.16
20.0655,0.16
19.9969,0.16
20.0140,0.16
19.8940,0.16
19.9626,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0655,0.16
20.0140,0.16
19.8940,0.16
20.0655,0.16
20.0140,0.16
20.0655,0.16
20.0655,0.16
20.0140,0.15
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0140,0.16
19.9626,0.16
20.0655,0.16
20.0140,0.16
20.0140,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9111,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9626,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0483,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9626,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.8940,0.15
19.9626,0.16
20.0655,0.15
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9626,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0140,0.16
20.0140,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9626,0.16
19.9626,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9626,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0655,0.16
20.0826,0.16
20.0655,0.16
20.0655,0.15
20.0655,0.16
20.0655,0.16
20.0655,0.16
19.9626,0.16
19.9626,0.16
20.0655,0.16
20.0140,0.16
20.0655,0.15
20.0655,0.16
20.0655,0.16
19.9626,0.16
20.0140,0.16
20.0655,0.16
20.0655,0.16
19.9969,0.16
19.9969,0.16
20.0140,0.15
19.9969,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
19.9111,0.16
19.9969,0.16
20.0140,0.16
19.9969,0.16
20.0140,0.15
20.0140,0.15
19.9969,0.16
19.9111,0.15
20.0140,0.16
19.9969,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.16
19.9969,0.16
19.9969,0.16
20.0140,0.16
20.0655,0.16
19.9969,0.16
20.0140,0.15
20.0140,0.16
19.9111,0.16
20.0140,0.16
20.0140,0.16
20.0140,0.15
20.0140,0.16
19.9969,0.16
20.0140,0.15
19.8940,0.16
19.9969,0.16
19.6367,0.16
20.0140,0.16
20.0140,0.15
20.0140,0.16
19.9969,0.16
20.0140,0.15
19.9969,0.16
19.9969,0.16
19.9969,0.15
20.0140,0.16
19.9969,0.16
20.0140,0.15
19.9626,0.16
19.9111,0.16
20.0140,0.15
20.0140,0.16
20.0140,0.16
20.0140,0.16
20.0655,0.16
19.9626,0.16
20.0655,0.16
20.0826,0.15
20.0655,0.15
20.0655,0.15
20.0655,0.15
20.0655,0.16
20.0655,0.16
20.0655,0.15
20.0655,0.15
19.6539,0.15
19.6539,0.16
19.6367,0.15
20.0826,0.15
20.0826,0.16
20.0655,0.15
20.0655,0.16
20.0655,0.15
19.6367,0.17
20.0655,0.16
19.9626,0.15
20.0655,0.16
20.0655,0.16
20.0655,0.15
20.0655,0.16
19.9626,0.15
20.0655,0.15
20.0655,0.16
20.0655,0.15
20.0655,0.16
20.0655,0.15
20.0655,0.15
19.9626,0.16
20.0655,0.15
20.0655,0.15
20.0655,0.16
20.0655,0.15
20.0655,0.15
20.0655,0.16
